Town,Name,Address,Phone,Website
Newport,The Manor House,"The Celtic Manor Resort Coldra Woods, The Usk Valley, Caerleon, Newport NP18 1HQ, UK",01633 410262,https://www.celtic-manor.com/hotels-lodges/the-manor-house
Newport,Palette Modern Newport City Center,"55, Train Station, Newport NP20 1GA, UK",,https://www.oyorooms.com/305175/
Newport,Parkway Hotel & Spa,"Cwmbran Dr, Newport, Cwmbran NP44 3UW, UK",01633 871199,http://www.parkwayhotelandspa.com/
Newport,The Waterloo Hotel & Bistro,"113 Alexandra Rd, Newport NP20 2JG, UK",01633 264266,http://www.thewaterloohotel.co.uk/
Newport,The Coach & Horses Hotel & Restaurant,"Newport Road, Castleton, Cardiff CF3 2UQ, UK",01633 289485,http://www.coachandhorsescardiff.co.uk/
Newport,Hotel 24-7 - The Old Victoria Hotel,"161 Corporation Rd, Newport NP19 0BJ, UK",01633 741044,http://hotel-24-7-the-old-victoria-hotel.org.es/
Newport,Quay Apartments,"Clarence House, Clarence Pl, Newport NP19 7AA, UK",01633 386619,https://www.quayapartments.co.uk/aparthotels-newport/
Newport,Gateway Hotel,"42 Chepstow Rd, Newport NP19 8EB, UK",01633 843113,http://gateway-hotel.org.es/
Newport,Tŷ Magor,"Wales 1 Business Park M4 J 23A, Newport NP26 3DG, UK",01633 749999,https://www.ty-hotels.com/destinations/magor/
Newport,The Ship Inn Caerleon,"New Rd, Caerleon, Newport NP18 1QF, UK",01633 420087,http://www.theshipcaerleon.com/
Newport,Newbridge on Usk,"Newbridge on, Tredunnock, Usk NP15 1LY, UK",01633 410262,https://www.newbridgeonusk.com/
Newport,Greyhound Inn and Hotel Usk,"10 Strand Street, Usk NP15 1LE, UK",01291 672505,http://www.greyhound-inn.com/
Newport,Llys Meddyg Hotel & Restaurant,"East St, Newport SA42 0SY, UK",01239 820008,http://www.llysmeddyg.com/
Newport,Newport Sands,"Golf Course Road, Newport SA42 0NR, UK",01239 820244,http://www.newportlinks.co.uk
Newport,The Glen Yr Afon House Hotel,"A472, Usk NP15 1SY, UK",01291 672302,https://www.glen-yr-afon.co.uk/
Newport,Crescent Guest House,"11 Caerau Cres, Newport NP20 4HG, UK",07929 200897,
Newport,The Hand Post Hotel,"Risca Rd, Newport NP20 4HX, UK",01633 264502,http://www.thehandpost.co.uk/
Newport,West Usk Lighthouse,"Lighthouse Road, St Brides, Newport NP10 8SF, UK",01633 810126,http://www.westusklighthouse.co.uk/
Newport,New Inn Motel Hotel,"Chepstow Rd, Langstone, Newport NP18 2JN, UK",01633 412426,https://www.greenekinginns.co.uk/hotels/gwent/new-inn-motel?utm_source=g_places&utm_medium=locations&utm_campaign=GKI_pubpage
Newport,The Westerner Newport,"22 W Park Rd, Newport NP20 3EH, UK",,https://bestplacesinmap.eu/westerner-by-propertri-united-kingdom?correlationID=2f906327-6e2d-4dd2-acfa-c10daa581c88
Newport,Newport Student Village | Student Accommodation in Newport,"Endeavour House, Usk Way, Newport NP20 2DZ, UK",01633 743631,https://www.mezzino.com/property/newport-student-village/
Newport,Rosecroft,"266 Christchurch Rd, Newport NP19 8BH, UK",01633 646303,http://www.bauen-stays.co.uk/
Newport,The Hotel,"25 High St, Newbridge, Newport NP11 4FH, UK",01495 248536,https://newbridge.tripcombined.com/
Newport,Box Guesthouse,"145 Stow Hill, Newport NP20 4FZ, UK",01633 741044,http://www.boxhotels.co.uk/
Newport,The Castle Inn,"The Castle Lodge, Twyncarn Rd, Pontywaun, Newport NP11 7DU, UK",01495 272877,
Newport,Newport Quay Hotel,"41 Quay St, Newport PO30 5BA, UK",01983 528544,https://newportquayhotel.co.uk/
Newport,The Knoll,"145 Stow Hill, Newport NP20 4FZ, UK",01633 263557,https://guesthouse.tripcombined.com/
Newport,The Rock & Fountain Inn,"LLanvaches Lane, Penhow NP26 3AD, UK",01633 400297,https://rockandfountaininn.com/
Newport,Camelot House,"28 Arthur St, Newport NP20 2LE, UK",07947 647475,https://antioniostravelexperience.com/camelot-house-by-staybc-uk
Newport,Cuddfan Lodge,"Cuddfan Lodge, Croesheolydd Farm, Bassaleg, Newport NP10 8RW, UK",07976 936763,
Newport,Blu Sports Bar & Victoria Hotel,"161 Corporation Rd, Newport NP19 0BJ, UK",01633 547334,https://sites.google.com/view/blu-sports-bar-victoria-hotel/
Newport,Caerleon House Hotel,"61 Caerau Rd, Newport NP20 4HJ, UK",01633 264869,
Newport,Great House Bed & Breakfast,"Isca Rd, Caerleon, Newport NP18 1QG, UK",01633 420216,
Newport,Cwrt Henllys Hotel,"Henllys Village Rd, Cwmbran NP44 6HX, UK",01633 904826,
Newport,Keats Retreat Newport,"2 Keats Cl, Newport NP20 3JU, UK",,https://bestplacesinmap.eu/keats-retreat-by-ty-sa-united-kingdom?correlationID=e3e4f422-4cb1-4183-8c6e-602a695a8222
Newport,Glenroy Hotel,"192 Stow Hill, Newport NP20 4HB, UK",01633 265541,
Newport,Penllyn House Newport,"21 Penllyn Ave, Newport NP20 4JG, UK",,https://bestplacesinmap.eu/ty-penllyn-by-solace-stays-united-kingdom?correlationID=7867dba6-67db-449e-815a-29a9ef3cc464
Newport,Night Lodge,"52-54 Stow Hill, Newport NP20 1JG, UK",01633 222100,
Newport,Upper Millennium House,"Flat 12, Millennium House, Newport NP19 0NY, UK",0330 808 8564,https://richardlovestotravel.com/luxury-central-apartment-deep-cleaned-by-staybc-uk
Newport,Central Guest House,"26 Chepstow Rd, Newport NP19 8EA, UK",07463 538477,
Newport,Raphael Heights,"Flat 16, The Raphael, Baroque Ct, Newport NP19 0PP, UK",01633 849410,https://www.propertri.co.uk/newport-serviced-accommodation/raphael-heights/
Newport,96 Caerleon Road | Serviced Apartments,"96 Caerleon Rd, Newport NP19 7GZ, UK",029 2120 0119,http://www.airfreedom.net/
Newport,Parkview by Tŷ SA Newport,"116 Bassaleg Rd, Newport NP20 3PX, UK",,https://bestplacesinmap.eu/parkview-by-ty-sa-united-kingdom?correlationID=e3e4f422-4cb1-4183-8c6e-602a695a8222
Newport,Brick House Country Guest House,"Brick House Country Guest House, Redwick, Nr Newport, Gwent, Redwick, Caldicot NP26 3DX, UK",01633 880230,http://www.brickhouseguesthouse.co.uk/
Barry,Mount Rooms Hotel,"Porthkerry Rd, Barry CF62 7XY, UK",01446 370145,http://www.themountrooms.co.uk/
Barry,Goodstay Apartments,"Hood Rd, Barry CF62 5QT, UK",029 2002 9959,https://theurbanspace.co.uk/location/goodstay/
Barry,"Haven House Rooms, Barry","28 Pontypridd Rd, Barry CF62 7LR, UK",07753 374607,
Barry,The Bear Hotel,"63 High St, Cowbridge CF71 7AF, UK",01446 774814,https://townandcountrycollective.co.uk/the-bear-home/
Barry,Beachcliff Hotel & Apartments,"The Esplanade, Penarth CF64 3AU, UK",0333 012 4074,http://beachcliff.co.uk/
Barry,Tadross Hotel,"271, 271 Holton Rd, Barry CF63 4HT, UK",01446 701800,http://www.tadrosshotel.com/
Barry,Gail's,"3 Plymouth Rd, Barry CF62 5TY, UK",01446 678085,http://www.gailsguesthouse.co.uk/
Barry,The Vale Hotel & Touring Caravan Park,"Port Rd, Rhoose, Barry CF62 3BT, UK",01446 711800,http://www.valeparkhotel.co.uk/
Barry,Three Horseshoes Country Inn,"Barry CF62 3AB, UK",01446 710428,http://www.3horseshoespub.co.uk/
Barry,Celtic International Hotel Cardiff Airport,"Port Rd, Rhoose, Barry CF62 3BT, UK",01446 500595,http://celticinternationalhotel.com/
Barry,The Roost,"Rock Rd, St Athan, Barry CF62 4PG, UK",01446 753715,https://www.theroostonrockroad.com/
Barry,Goodsheds,"Hood Rd, Barry CF62 5QU, UK",,https://www.goodshedsbarry.co.uk/
Barry,Judah Suites By Koya Homes - Serviced Accommodation | Short Lets | Barry Island | Cardiff Airport,"103 High St, Barry CF62 7DS, UK",01446 788805,https://www.koyahomes.co.uk/
Barry,Lanelay Hall Hotel and Spa,"Lanelay Rd, Talbot Green, Pontyclun CF72 9LA, UK",01443 558309,http://www.lanelayhall.co.uk/
Barry,Old Post House,"Greenwood Ln, Cardiff CF5 6EL, UK",029 2056 5400,http://www.oldposthousecardiff.co.uk/
Barry,Beach House Hotel/ new management now called Pickford's galley and bar with rooms,"The Esplanade, Penarth CF64 3AU, UK",029 2070 0333,
Barry,Glendale Hotel,"10 Plymouth Rd, Penarth CF64 3DH, UK",029 2070 8302,http://www.glendalehotel.co.uk/
Barry,Harbourside,"Flat 7, Glyn Y Moor, Barry CF63 4BB, UK",0330 808 8564,https://benstravelexperience.com/harbourside-by-staybc-uk
Barry,The Old Barn,"Penmark, The Croft, Penmark, Rhoose, Barry CF62 3BP, UK",01446 711352,http://www.theoldbarnbedandbreakfast.co.uk/
Barry,Sid's Restaraunt and Bar with Rooms,"Sids Restaurant & Bar With Rooms, The Esplanade, Penarth CF64 3AU, UK",029 2070 0333,
Barry,The Fox and Hounds Pub,"Llancarfan, Barry CF62 3AD, UK",01446 612134,https://www.fandhllancarfan.com/
Barry,Fontygary Leisure Park,"Parks Ltd, Rhoose, Barry CF62 3ZT, UK",01446 710386,http://www.fontygaryparks.co.uk/
Barry,Cottrell Resort,"St Nicholas, Cardiff CF5 6SJ, UK",01446 781781,http://www.cottrellpark.com/
Barry,Limpert Bay Cottage,"The Leys, Gileston, Barry CF62 4HX, UK",07881 803380,
Bridgend,The Wyndham Arms Hotel,"Dunraven Place, Bridgend CF31 1JE, UK",01656 673500,https://hotels.jdwetherspoon.com/hotels/the-wyndham-arms/
Bridgend,Court Colman Manor Hotel,"Court Colman Manor, Pen-y-fai, Bridgend CF31 4NG, UK",01656 720212,https://www.court-colman-manor.com/?utm_source=google&utm_medium=organic&utm_campaign=local
Bridgend,Great House Hotel,"High St, Laleston, Bridgend CF32 0HP, UK",01656 657644,http://www.great-house-laleston.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=local
Bridgend,The Coed,"Coychurch, Bridgend CF35 6AF, UK",01656 860621,https://townandcountrycollective.co.uk/coed-y-mwstwr-home/
Bridgend,Mair's,"9 Coychurch Rd, Bridgend CF31 3AR, UK",07768 286303,http://mair-s.com.es/
Bridgend,Cae Court Hotel,"12 Merthyr Mawr Rd, North, Bridgend CF31 3NH, UK",01656 511538,https://www.cae-court.co.uk/
Bridgend,Ewenny Farm Guest House,"St Brides Rd, Bridgend CF35 5AX, UK",01656 658438,https://www.ewennyfarmguesthouse.co.uk/
Bridgend,Masons Arms,"Bryncethin, Bridgend CF32 9YR, UK",01656 720253,http://www.masonshotel.com/
Bridgend,Golden Mile Inn,"Corntown, Bridgend CF35 5BA, UK",01656 654884,https://www.thegoldenmile.co.uk/
Bridgend,Happy days stays,"16 Newcastle Hill, Bridgend CF31 4EY, UK",07763 627189,https://book.hostfully.com/happy-days-stays
Bridgend,Ballas Farm Country Guest HOUSE,"Heol-Y-Sheet, Corneli, Bridgend CF33 4RY, UK",07966 366782,http://www.ballasfarm.co.uk/
Bridgend,Green Acre Motel,"Green Acre, 111 Heol Fach, North Cornelly, Bridgend CF33 4LH, UK",01656 743041,http://www.the-greenacre.com/
Bridgend,Rose & Crown,"Heol-Y-Capel, Drenewydd yn Notais, Porthcawl CF36 3ST, UK",01656 784850,https://www.roseandcrownporthcawl.co.uk/?utm_source=gbp&utm_medium=Yext&y_source=1_MjgwNDU0MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Bridgend,Hazelwood House,"Tondu Rd, Bridgend CF31 4LJ, UK",01656 647780,https://www.hazelwood-house.co.uk/
Bridgend,"Seabank Hotel, Porthcawl","Esplanade, Porthcawl, Mid Glamorgan, Porthcawl CF36 3LU, UK",01656 782261,https://www.alfahotels.co.uk/seabank-hotel/
Bridgend,Bayside,"70 Mackworth Rd, Porthcawl CF36 5BT, UK",07973 666123,https://booking-directly.com/widgets/BPODmOaFs3nCkBQ3eRwggG5VhWw38fxmtotdqFz7zArEdU67gG5T3j7w17axI
Bridgend,Heronston Hotel & Leisure Club,"Ewenny Rd, Cardiff, Bridgend CF35 5AW, UK",01656 668811,https://www.bw-heronstonhotel.co.uk/herons-leisure-club-spatop
Bridgend,Bryngarw House,"Brynmenyn, Bridgend CF32 8UU, UK",01656 729009,http://www.bryngarwhouse.com/
Bridgend,Parc Lodge Guest House,"Bryntirion Hill, Bridgend CF31 4DA, UK",01656 663290,
Bridgend,The Grand,"Station Rd, Port Talbot SA13 1DE, UK",01639 882830,https://grand-hotel.inn.fan/
