Town,Name,Address,Phone,Website
London,Bob W London Olympia,"31 Holland Rd, London W14 8HJ, UK",020 4525 0747,https://booking.bobw.co/?property=london-hol31&utm_source=organic+search&utm_medium=google_my_business_search_maps&utm_campaign=bob_w_olympia_google_maps_listing&utm_content=google_my_business_website_button
London,DoubleTree by Hilton London Elstree,"Barnet By-Pass, Borehamwood WD6 5PU, UK",020 8214 9988,https://www.hilton.com/en/hotels/lonledi-doubletree-london-elstree/?SEO_id=GMB-EMEA-DI-LONLEDI
London,The Tudor Court Hotel,"10-12 Norfolk Square, Tyburnia, London W2 1RS, UK",020 7723 5157,http://tudorcourtpaddington.co.uk/
London,easyHotel London Victoria,"34-40 Belgrave Rd, Pimlico, London SW1V 1RG, UK",020 7834 1379,https://www.easyhotel.com/hotels/united-kingdom/london/victoria?utm_source=google&utm_medium=organic&utm_campaign=GMB-franchised-london-victoria
London,"Shakespeare Hotel London, Paddington","A G M Hotels Ltd, 22-28 Norfolk Square, Tyburnia, London W2 1RS, UK",020 7402 4646,http://www.shakespearehotel.co.uk/
London,Novotel London Tower Bridge,"10 Pepys St, London EC3N 2NR, UK",020 7660 0675,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=3107&merchantid=seo-maps-GB-3107&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
London,Leonardo Royal Hotel London City,"8-14 Cooper's Row, London EC3N 2BQ, UK",020 7863 3700,https://www.leonardo-hotels.com/london/leonardo-royal-hotel-london-city
London,Garden View Hotel,"29-31 Nevern Square, London SW5 9PE, UK",020 7835 1900,https://www.gardenviewhotel.co.uk/
London,Premier Inn London Hammersmith (Talgarth Road) hotel,"181 Talgarth Rd, London W6 8DN, UK",0333 003 8101,https://www.premierinn.com/gb/en/hotels/england/greater-london/london/london-hammersmith-talgarth-road.html?cid=GLBC_LONTAL
London,London Croydon Hotel,"585, 589 London Rd, Thornton Heath CR7 6AY, UK",020 8689 8989,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8088&merchantid=seo-maps-GB-8088&sourceid=aw-cen&utm_medium=seo+maps&utm_source=google+Maps&utm_campaign=seo+maps&y_source=1_MTUzNjE5NTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
London,Bermonds Locke Tower Bridge,"157 Tower Bridge Rd, London SE1 3LW, UK",020 7052 7170,https://www.lockeliving.com/en/london/bermonds-locke
London,Clayton Hotel City of London,"10 New Drum St, London E1 7AT, UK",020 3687 2777,https://ad.doubleclick.net/ddm/trackclk/N1074062.3844254CLAYTONHOTELS-OR/B24186235.278598326;dc_trk_aid=472855178;dc_trk_cid=135199313;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1
London,Grange Portland Hotel,"31, 32 Bedford Pl, London WC1B 5JH, UK",020 7580 7088,https://grangehotels.com/hotels-london/the-portland?partner=13406&utm_source=google&utm_medium=organic&utm_campaign=MyBusiness
London,Wembley International Hotel,"International Hotel, Empire Way, Wembley Park, Wembley HA9 0NH, UK",020 8733 9000,https://www.wembleyinternationalhotel.co.uk/
London,72QT - The London Latvian Centre,"The Latvian Welfare Fund, 72 Queensborough Terrace, London W2 3SH, UK",020 7229 1652,http://www.72qt.co.uk/
London,The Z Hotel Victoria,"5 Lower Belgrave St, London SW1W 0NR, UK",020 3589 3990,https://www.thezhotels.com/hotels/victoria
London,Sydney House Chelsea,"9-11 Sydney St, London SW3 6JN, UK",020 7376 7711,https://www.sydneyhousechelsea.co.uk/
London,Hilton London Canary Wharf,"S Quay Square, Marsh Wall, London E14 9SH, UK",020 3002 2300,https://www.hilton.com/en/hotels/loncwhi-hilton-london-canary-wharf/?SEO_id=GMB-EMEA-HI-LONCWHI
London,Apollo Hotel Kings Cross,"43 Argyle St, London WC1H 8EP, UK",07404 419044,https://www.booking.com/hotel/gb/apollo-london.en-gb.html
London,"The Royal Forest, A Heartwood Inn","4 Ranger's Rd, London E4 7QH, UK",020 8149 7879,https://royalforesteppingforest.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile
London,Dorsett Canary Wharf London,"48 Marsh Wall, London E14 9TP, UK",020 3841 0335,https://www.dorsetthotels.com/dorsett-canary-wharf-london/
London,Travelodge London Richmond Central,"9 Paradise Rd, Richmond TW9 1RX, UK",0871 559 1876,https://www.travelodge.co.uk/hotels/600/London-Richmond-Central-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_London%20Richmond%20Central&WT.tsrc=GHA_Organic
London,DoubleTree by Hilton London - Ealing,"2-8 Hanger Ln, London W5 3HN, UK",020 8896 8400,https://www.hilton.com/en/hotels/lonecdi-doubletree-london-ealing/?SEO_id=GMB-EMEA-DI-LONECDI
London,Malmaison London,"18-21 Charterhouse Square, Barbican, London EC1M 6AH, UK",020 3750 9402,https://www.malmaison.com/locations/london/?utm_source=google&utm_medium=organic&utm_campaign=london-gmb
London,The 55 by Le Mirage,"33-36 Prince's Square, London W2 4NJ, UK",020 4502 5800,https://www.the55lemirage.com/?utm_source=google&utm_medium=mybusiness
London,"The Chamberlain Hotel, Tower Bridge","132-135 Minories, London EC3N 1NU, UK",020 7680 1500,https://www.thechamberlainhotel.co.uk/?partner=8163&utm_source=googlemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=H008%3Futm_source%3Dgooglemybusiness&utm_medium=organic&utm_campaign=yext&utm_content=H008&y_source=1_MTIyMzcwMzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
London,"Holiday Inn London - Whitechapel, an IHG Hotel","5 Cavell St, London E1 2BP, UK",020 7791 9010,https://www.ihg.com/holidayinn/hotels/gb/en/london/lonuk/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-LONUK
London,The Rubens at the Palace,"39 Buckingham Palace Rd, London SW1W 0PS, UK",020 7834 6600,https://www.rubenshotel.com/?utm_source=google&utm_medium=local&utm_campaign=hotel-the-rubens-at-the-palace
London,The Z Hotel Tottenham Court Road,"52-53 Poland St, London W1F 7NH, UK",020 3837 6306,https://www.thezhotels.com/hotels/tottenham-court-road
London,The Bryson Hotel,"Suite 124, 132 Clerkenwell Rd, London EC1R 5DJ, UK",020 7833 8343,http://thebryson.com/
Birmingham,Travelodge Birmingham Central Bull Ring,"Upper Dean St, Birmingham B5 4SG, UK",0800 640 3481,https://www.travelodge.co.uk/hotels/503/birmingham-central-bull-ring-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Central%20Bull%20Ring&WT.tsrc=GHA_Organic
Birmingham,The Grand Hotel Birmingham,"1 Church St, Birmingham B3 2FE, UK",0121 827 9600,https://www.thegrandhotelbirmingham.co.uk/
Birmingham,Travelodge Birmingham Fort Dunlop,"Fort Dunlop Fort Parkway, Fort Pkwy, Birmingham B24 9FD, UK",0121 747 9958,https://www.travelodge.co.uk/hotels/304/birmingham-fort-dunlop-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Fort%20Dunlop&WT.tsrc=GHA_Organic
Birmingham,ibis budget Birmingham Centre,"1 Great Colmore St, Birmingham B15 2AP, UK",0121 622 7575,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=5678&merchantid=seo-maps-GB-5678&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Birmingham,Holiday Inn Express Birmingham - City Centre by IHG,"19 Holliday St, Birmingham B1 1HH, UK",0121 516 1990,https://www.ihg.com/holidayinnexpress/hotels/gb/en/birmingham/bhxcc/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-BHXCC
Birmingham,Holiday Inn Birmingham City Centre by IHG,"Smallbrook Queensway, Birmingham B5 4EW, UK",0121 634 6200,https://www.ihg.com/holidayinn/hotels/gb/en/birmingham/bhxwm/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-GB-_-BHXWM
Birmingham,Hotel Holloway,"48 Holloway Head, Birmingham B1 1NQ, UK",07572 483768,https://hotelholloway.co.uk/
Birmingham,Premier Inn Birmingham City Centre (New St Station) hotel,"Exchange Buildings, Stephenson Pl, Birmingham B2 4NH, UK",0333 321 9318,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-city-centre-new-st-station.html?cid=GLBC_BIREXC
Birmingham,Premier Inn Birmingham City Centre (Waterloo Street) hotel,"3-6 Waterloo St, Birmingham B2 5PG, UK",0333 777 3903,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-city-centre-waterloo-street.html?cid=GLBC_BIRSOL
Birmingham,Hampton by Hilton Birmingham Broad Street,"200 Broad St, Birmingham B15 1SU, UK",0121 329 7450,https://www.hilton.com/en/hotels/bhxbshx-hampton-birmingham-broad-street/?SEO_id=GMB-EMEA-HX-BHXBSHX
Birmingham,"Staycity Aparthotels, Birmingham, City Centre","88 Charlotte St, Birmingham B3 1PW, UK",0121 237 5600,https://www.staycity.com/birmingham/city-centre/?utm_source=google&utm_medium=Organic&utm_campaign=googlemybusiness_birmingham_citycentre
Birmingham,Aparthotel Adagio Birmingham City Centre,"131 Digbeth, Birmingham B5 6DR, UK",0121 399 0500,https://www.adagio-city.com/8117?utm_source=googleMaps&utm_medium=seoMaps&utm_campaign=seoMaps&y_source=1_MTUzNTkyODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
Birmingham,Premier Inn West Bromwich Town Centre (New Square) hotel,"Congregation Way, West Bromwich B70 7PU, UK",0871 622 0761,https://www.premierinn.com/gb/en/hotels/england/west-midlands/west-bromwich/west-bromwich-town-centre-new-square.html?cid=GLBC_BROTOW
Birmingham,Delta Hotels Birmingham,"Five Ways, 12 Hagley Rd, Birmingham B16 8SJ, UK",0121 452 1144,https://www.marriott.com/en-us/hotels/bhxde-delta-hotels-birmingham/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Birmingham,"Radisson Blu Hotel, Birmingham","12 Holloway Circus, St. Chads Tunnel, Birmingham B1 1BT, UK",0121 654 6000,https://www.radissonhotels.com/en-us/hotels/radisson-blu-birmingham?cid=a:se+b:gmb+c:emea+i:local+e:rdb+d:ukirwe+h:GBBHX1
Birmingham,B&B HOTEL Birmingham Centre,"Holloway Head, Birmingham B1 1NS, UK",0121 622 8800,https://www.hotel-bb.com/en/hotel/birmingham-centre?utm_source=vz&utm_medium=referral&utm_content=birmingham-centre&utm_campaign=yext
Birmingham,Holiday Inn Express Birmingham - Star City by IHG,"Cuckoo Rd, Heartlands Pkwy, Nechells, Birmingham B7 5SB, UK",0333 320 9358,https://www.ihg.com/holidayinnexpress/hotels/gb/en/birmingham/bhxsc/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-BHXSC
Birmingham,Aparthotel Birmingham,"Snowhill, St. Chads Queensway, Birmingham B4 6HY, UK",0121 661 2222,https://www.aparthotelbirmingham.co.uk/?utm_source=Google&utm_medium=social&utm_campaign=local+listing+
Birmingham,Travelodge Birmingham Central,"230 Broad St, Birmingham B15 1AY, UK",0800 640 3507,https://www.travelodge.co.uk/hotels/109/birmingham-central-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Central&WT.tsrc=GHA_Organic
Birmingham,easyHotel Birmingham City Centre,"81-91 John Bright St, Birmingham B1 1BL, UK",0121 634 3043,https://www.easyhotel.com/hotels/united-kingdom/birmingham/birmingham-city-centre?utm_source=google&utm_medium=organic&utm_campaign=GMB-owned-birmingham-city-centre
Birmingham,Conference Aston - Hotel and Conference Centre,"Aston St, Birmingham B4 7ET, UK",0121 204 3011,http://www.conferenceaston.co.uk/
Birmingham,Novotel Birmingham Centre,"70 Broad St, Birmingham B1 2HT, UK",0121 619 9002,https://all.accor.com/hotel/1077/index.en.shtml
Birmingham,Hilton Birmingham Metropole,"Pendigo Way, Marston Green, Birmingham B40 1PP, UK",0121 780 4242,https://www.hilton.com/en/hotels/bhxmetw-hilton-birmingham-metropole/?SEO_id=GMB-EMEA-TW-BHXMETW
Birmingham,Hilton Garden Inn Birmingham Brindleyplace,"1 Brunswick Square, Birmingham B1 2HW, UK",0121 643 1003,https://www.hilton.com/en/hotels/bhxbpgi-hilton-garden-inn-birmingham-brindleyplace/?SEO_id=GMB-EMEA-GI-BHXBPGI
Birmingham,Hyatt Regency Birmingham,"2 Bridge St, Birmingham B1 2JZ, UK",0121 643 1234,https://www.hyatt.com/hyatt-regency/en-US/birmi-hyatt-regency-birmingham?src=corp_lclb_google_seo_birmi&utm_source=google&utm_medium=organic&utm_campaign=lmr
Birmingham,Domo Boutique Hotel Birmingham,"90 Wellington Rd, Birmingham B15 2ET, UK",0121 655 0301,https://www.domohotel.co.uk/
Birmingham,Premier Inn Birmingham (Great Barr/M6 J7) hotel,"222 Birmingham Rd, Great Barr, Birmingham B43 7AG, UK",0333 777 3902,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-great-barrm6-j7.html?cid=GLBC_BIRCOL
Birmingham,Travelodge Birmingham Yardley,"A45 Off, 1741 Coventry Rd, Steyning Rd, Birmingham B26 1DS, UK",0871 984 6065,https://www.travelodge.co.uk/hotels/111/birmingham-yardley-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Yardley&WT.tsrc=GHA_Organic
Birmingham,Park Regis Birmingham,"160 Broad St, Birmingham B15 1DT, UK",0121 369 5555,https://www.parkregisbirmingham.co.uk/
Birmingham,Castle Bromwich Hall Hotel,"Chester Rd, Birmingham B36 9DE, UK",0121 748 0030,http://www.castlebromwichhallhotel.co.uk/
Birmingham,Mercure Birmingham West Hotel,"Birmingham Rd, West Bromwich B70 6TU, UK",0121 609 9988,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B538&merchantid=seo-maps-GB-B538&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Birmingham,Four Points Flex by Sheraton Birmingham Jewellery Quarter,"BLOC Hotel, 77 Caroline St, Birmingham B3 1UG, UK",0121 212 1223,https://www.marriott.com/en-us/hotels/bhxjq-four-points-flex-birmingham-jewellery-quarter/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Birmingham,AC Hotel Birmingham,"The Mailbox, 160 Wharfside St, Birmingham B1 1RL, UK",0121 643 9344,https://www.marriott.com/en-us/hotels/bhxac-ac-hotel-birmingham/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Birmingham,OYO Adnans Hotel,"11 Coventry Rd, Birmingham B26 3QS, UK",,https://www.oyorooms.com/h/105449?utm_source=Google_gmb_EN&utm_medium=Organic&utm_campaign=EN_BHM008&latitude=52.48624&longitude=-1.8904&locale=en
Birmingham,Genting Hotel,"Pendigo Way / Perimeter Rd, Pendigo Way, Marston Green, Birmingham B40 1PU, UK",0121 273 1000,https://www.gentinghotel.co.uk/
Birmingham,The Briar Rose,"25 Bennetts Hill, Birmingham B2 5RE, UK",0121 634 8100,https://www.jdwetherspoon.com/hotels/england/west-midlands/the-briar-rose?utm_source=google&utm_medium=maps&utm_campaign=gmb
Birmingham,Leonardo Royal Hotel Birmingham,"245 Broad St, Birmingham B1 2HQ, UK",0121 606 9000,https://www.leonardo-hotels.com/birmingham/leonardo-royal-hotel-birmingham
Birmingham,The Duke of Wellington Hotel & Bar,"72 Bristol St, Birmingham B5 7AH, UK",0121 537 3087,https://www.hotelwellington.co.uk/
Birmingham,Old Rose & Crown Hotel,"Rose Hill, Lickey, Rednal, Birmingham B45 8RT, UK",0121 453 3502,http://www.oldroseandcrown.com/
Birmingham,Crowne Plaza Birmingham Nec by IHG,"National Exhibition Centre, Pendigo Way, Marston Green, Birmingham B40 1PS, UK",0371 942 9160,https://www.ihg.com/crowneplaza/hotels/gb/en/birmingham/bhxpw/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-GB-_-BHXPW
Birmingham,ibis Birmingham New Street Station,"Arcadian Centre, 21 Ladywell Walk, Birmingham B5 4ST, UK",0121 619 9000,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=1459&merchantid=seo-maps-GB-1459&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Birmingham,Premier Inn Birmingham City Centre (Exchange Square) hotel,"6 Exchange Sq, The Priory Queensway, Birmingham B4 6FY, UK",0300 373 0322,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-city-centre-exchange-square.html?cid=GLBC_BIRESQ
Birmingham,Aloft by Marriott Birmingham Eastside,"4 Woodcock St, Birmingham B7 4BL, UK",0121 820 6000,https://www.marriott.com/en-us/hotels/bhxal-aloft-birmingham-eastside/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0
Birmingham,Travelodge Birmingham Central Newhall Street,"Charlotte St, Birmingham B3 1PW, UK",0871 984 6377,https://www.travelodge.co.uk/hotels/379/birmingham-central-newhall-street-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Central%20Newhall%20Street&WT.tsrc=GHA_Organic
Birmingham,The Lordswood Inn,"26, 16-26 Wolverhampton Rd, Bearwood, Oldbury B68 0LH, UK",0121 330 2006,
Birmingham,The Royal George Hotel,"325 Garrison Ln, Birmingham B9 4PN, UK",0121 773 4859,https://royalgeorgehotelbirmingham.com/
Birmingham,Edgbaston Park Hotel and Conference Centre,"53 Edgbaston Park Rd, Birmingham B15 2RS, UK",0121 414 8888,http://edgbastonparkhotel.com/
Birmingham,Premier Inn Birmingham South (Hall Green) hotel,"Stratford Rd, Birmingham B28 9ES, UK",0333 777 3914,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-south-hall-green.html?cid=GLBC_BIRTOB
Birmingham,The Spires Serviced Apartments Birmingham,"Viva, 10 Commercial St, Birmingham B1 1RH, UK",0345 270 0090,https://www.thespires.co.uk/serviced-apartments-in-birmingham-city-centre
Birmingham,Kensington IA,"785 Pershore Rd, Birmingham B29 7LR, UK",0121 472 8216,
Birmingham,ibis budget Birmingham Airport - NEC,"Birmingham Airport, Ambassador Rd, Birmingham B26 3QL, UK",0121 619 9001,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6365&merchantid=seo-maps-GB-6365&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps
Birmingham,Travelodge Birmingham Frankley M5 Southbound,"Moto Service Area, illey lane M5, Birmingham B32 4AR, UK",0871 984 6067,https://www.travelodge.co.uk/hotels/113/birmingham-frankley-m5-southbound-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Frankley%20M5%20Southbound&WT.tsrc=GHA_Organic
Birmingham,Holiday Inn Express Birmingham - Snow Hill by IHG,"Snow Hill Plaza, St. Chads Queensway, Birmingham B4 6HY, UK",0371 902 1636,https://www.ihg.com/holidayinnexpress/hotels/gb/en/birmingham/bhxsh/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-BHXSH
Birmingham,Coleshill Hotel,"152-156 High St, Coleshill, Birmingham B46 3BG, UK",01675 465527,https://www.greenekinginns.co.uk/hotels/warwickshire/coleshill-hotel?utm_source=g_places&utm_medium=locations&utm_campaign=GKI_pubpage
Birmingham,Macdonald Burlington Hotel,"Burlington Arcade, Birmingham B2 4JQ, UK",0344 879 9019,https://www.macdonaldhotels.co.uk/burlington?utm_source=google&utm_medium=organic&utm_campaign=burlington-hotel-gmb
Birmingham,Clayton Hotel Birmingham,"Clayton Hotel, Albert St, Birmingham B5 5JE, UK",0121 726 3200,https://ad.doubleclick.net/ddm/trackclk/N1074062.3844254CLAYTONHOTELS-OR/B24186235.278597759;dc_trk_aid=472878949;dc_trk_cid=135253504;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;tfua=;ltd=;dc_tdv=1
Birmingham,Premier Inn Birmingham Central (Hagley Road) hotel,"176-184 Hagley Rd, Birmingham B16 9NY, UK",0333 777 3908,https://www.premierinn.com/gb/en/hotels/england/west-midlands/birmingham/birmingham-central-hagley-road.html?cid=GLBC_BIRDUC
Birmingham,Wansley Manor Hotel Limited,"5 Ravenhurst Dr, Birmingham B43 7RS, UK",020 3761 3391,https://www.wansleymsnor.org/
Birmingham,Holiday Inn Express Birmingham - South A45 by IHG,"1270 Coventry Rd, Yardley, Birmingham B25 8BJ, UK",0121 289 3333,https://www.ihg.com/holidayinnexpress/hotels/gb/en/birmingham/bhxbs/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-GB-_-BHXBS
Birmingham,Travelodge Birmingham Sheldon,"2225 Coventry Rd, Sheldon, Birmingham B26 3EH, UK",,https://www.travelodge.co.uk/hotels/445/birmingham-sheldon-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Birmingham%20Sheldon&WT.tsrc=GHA_Organic
